structId,sortId,name,description,area,category,skill,tier,tierName,completionPercent,skillRequirements,wikiNotes,classification
2026,653,Defeat a Moss Giant in Tirannwn,Defeat a Moss Giant in Tirannwn,Tirannwn,Combat,,3,Hard,,,24%,
2027,654,Defeat a Bloodveld in Tirannwn,Defeat a Bloodveld in Tirannwn,Tirannwn,Combat,Slayer,3,Hard,,,12%,
2028,655,Complete the Gauntlet,Complete the Gauntlet in Prifddinas,Tirannwn,Minigame,,3,Hard,,,27%,
2031,656,Defeat a Kurask in Tirannwn,Defeat a Kurask in Tirannwn,Tirannwn,Combat,Slayer,3,Hard,,,10%,
2032,657,Defeat Zalcano,Defeat Zalcano in Prifddinas,Tirannwn,Combat,,3,Hard,,,21%,
2034,658,Defeat Zulrah,Defeat Zulrah at the Poison Waste,Tirannwn,Combat,,3,Hard,,,11%,
2036,659,Defeat a Dark Beast in Tirannwn,Defeat a Dark Beast in Tirannwn,Tirannwn,Combat,Slayer,3,Hard,,,35%,
4855,660,Equip a Dark Bow in Tirannwn,Equip a Dark Bow in Tirannwn,Tirannwn,Combat,Ranged,3,Hard,,,7.6%,
2048,661,Equip a Crystal Bow,Equip a Crystal Bow,Tirannwn,Combat,,3,Hard,,,13%,
2051,662,Equip a Crystal Shield,Equip a Crystal Shield,Tirannwn,Combat,,3,Hard,,,21%,
2054,663,Equip a Crystal Halberd,Equip a Crystal Halberd,Tirannwn,Combat,,3,Hard,,,13%,
2057,664,Defeat a Nechryael in Tirannwn,Defeat a Nechryael in Tirannwn,Tirannwn,Combat,Slayer,3,Hard,,,4.5%,
2060,665,Craft an Eternal Teleport Crystal,Use a Singing Bowl to craft an Eternal Teleport Crystal,Tirannwn,Other,Smithing,3,Hard,,,15%,
2063,666,Find Every Memoriam Crystal,Find every Memoriam Crystal in Prifddinas and add them to the Memoriam Device,Tirannwn,Other,,3,Hard,,,8.4%,
2064,667,Open the Enhanced Crystal Chest,Open the Enhanced Crystal Chest in Prifddinas,Tirannwn,Other,,3,Hard,,,23%,
2065,668,Charter a Ship From Prifddinas to Port Tyras,Take a Charter Ship from Prifddinas to Port Tyras,Tirannwn,Other,,3,Hard,,,2.4%,
2067,669,Switch to the Lunar Spellbook,Switch to the Lunar Spellbook,Fremennik Province,Skill,Magic,3,Hard,,,3.0%,
2068,670,Cast Moonclan Teleport,Cast the Moonclan Teleport spell,Fremennik Province,Skill,Magic,3,Hard,,,16%,
2069,671,Cast Fertile Soil,Cast the Fertile Soil spell,Fremennik Province,Skill,Magic,3,Hard,,,1.8%,
2072,672,Build a Gilded Altar,Build a Gilded Altar in a Chapel in your Player Owned House,Global,Skill,Construction,3,Hard,,,51%,
2075,673,Craft 50 Astral Runes,Craft 50 Astral Runes from Essence at the Astral Altar,Fremennik Province,Skill,Runecraft,3,Hard,,,7.6%,
4871,674,Complete the Rellekka Agility Course,Complete a lap of the Rellekka Rooftop Agility Course,Fremennik Province,Skill,Agility,3,Hard,,,7.9%,
2078,675,Harvest a Snapdragon in Weiss,Harvest a Snapdragon you've grown in Weiss,Fremennik Province,Skill,Farming,3,Hard,,,23%,
4872,676,Trap a Sabre-toothed Kyatt,Trap a Sabre-toothed Kyatt,Fremennik Province,Skill,Hunter,3,Hard,,,9.8%,
2082,677,Use Some Icy Basalt to Teleport to Weiss,Use some Icy Basalt to teleport to Weiss,Fremennik Province,Skill,Mining,3,Hard,,,96%,
2083,678,Use Your Portal Nexus to Teleport to Weiss,Use a Portal Nexus in your Player Owned House to teleport to Weiss,Fremennik Province,Skill,Mining,3,Hard,,,95%,
2086,679,Defeat a Basilisk Knight,Defeat a Basilisk Knight in the Jormungand's Prison,Fremennik Province,Combat,Slayer,3,Hard,,,51%,
2087,680,Defeat Vorkath,Defeat Vorkath on Ungael,Fremennik Province,Combat,,3,Hard,,,63%,
2092,681,Equip an Ava's Assembler,Equip an Ava's Assembler,Fremennik Province,Combat,Ranged,3,Hard,,,50%,
2101,682,Defeat the Dagannoth Kings Without Leaving,Defeat all three of the Dagannoth Kings in the Waterbirth Island Dungeon without leaving their area,Fremennik Province,Combat,,3,Hard,,,87%,
2104,683,Equip a Berserker Ring,Equip a Berserker Ring,Fremennik Province,Combat,,3,Hard,,,71%,
2106,684,Equip a Warrior Ring,Equip a Warrior Ring,Fremennik Province,Combat,,3,Hard,,,54%,
2109,685,Equip a Seer's Ring,Equip a Seer's Ring,Fremennik Province,Combat,,3,Hard,,,88%,
2112,686,Equip an Archer's Ring,Equip an Archer's Ring,Fremennik Province,Combat,,3,Hard,,,46%,
2117,687,Use the Special Attack of a Dragon Axe,Use the special attack of a Dragon Axe in the Fremennik Province,Fremennik Province,Combat,,3,Hard,,,79%,
2122,688,Equip a Mud Battlestaff,Equip a Mud Battlestaff,Fremennik Province,Combat,Magic,3,Hard,,,64%,
2123,689,Equip a Seercull,Equip a Seercull,Fremennik Province,Combat,,3,Hard,,,62%,
4884,690,Equip a Leaf-Bladed Battleaxe,Equip a Leaf-Bladed Battleaxe in The Fremennik Provinces,Fremennik Province,Combat,,3,Hard,,,64%,
2125,691,Equip a Full Skeletal Armour Set,Equip a full set of Skeletal armour,Fremennik Province,Combat,,3,Hard,,,51%,
2126,692,Equip a Full Spined Armour Set,Equip a full set of Spined armour,Fremennik Province,Combat,,3,Hard,,,14%,
2127,693,Equip a Full Rockshell Armour Set,Equip a full set of Rockshell armour,Fremennik Province,Combat,,3,Hard,,,45%,
2130,694,Complete the Hard Fremennik Diary,Complete all of the hard tasks in the Fremennik Achievement Diary,Fremennik Province,Achievement,,3,Hard,,,61%,
4885,695,Collect Miscellania Resources at Full Approval,Collect some resources on Miscellania with an approval rating of 100%,Fremennik Province,Other,,3,Hard,,,65%,
2142,696,Cook 100 Karambwans,Cook 100 Karambwan,Karamja,Skill,Cooking,3,Hard,,,1.6%,
4887,697,Take a Shortcut Across the Shilo Village River,Use the Stepping Stones Agility Shortcut in Shilo Village,Karamja,Skill,Agility,3,Hard,,,71%,
4892,698,Catch 50 Karambwan,Catch 50 Karambwan on Karamja,Karamja,Skill,Fishing,3,Hard,,,17%,
4893,699,Check a grown Calquat Tree,Check the health of a Calquat Tree you've grown on Karamja,Karamja,Skill,Farming,3,Hard,,,27%,
2156,700,Equip an Obsidian Cape,Equip an Obsidian Cape,Karamja,Combat,,3,Hard,,,84%,
2157,701,Equip a Full Obsidian Armour Set,Equip a full set of Obsidian armour,Karamja,Combat,Defence,3,Hard,,,79%,
2160,702,Receive a Slayer Task From Duradel,Receive a Slayer Task From Duradel in Shilo Village,Karamja,Combat,Slayer,3,Hard,,,86%,
4894,703,Equip a Toktz-Ket-Xil,Equip a Toktz-Ket-Xil,Karamja,Combat,Defence,3,Hard,,,71%,
4895,704,Survive a Hit From TzTok-Jad Without Prayer,Survive a Magic or Ranged hit from TzTok-Jad in the TzHaar Fight Cave without using a protection prayer,Karamja,Minigame,,3,Hard,,,64%,
4898,705,Equip a TzHaar-Ket-Om,Equip a TzHaar-Ket-Om,Karamja,Combat,Strength,3,Hard,,,66%,
2167,706,Equip Some Dragon Platelegs or a Dragon Plateskirt,Equip either some Dragon Platelegs or a Dragon Plateskirt,Karamja,Combat,Defence,3,Hard,,,74%,
4900,707,Equip a Toktz-Xil-Ak,Equip a Toktz-Xil-Ak,Karamja,Combat,Attack,3,Hard,,,46%,
4901,708,Equip a Toktz-Xil-Ek,Equip a Toktz-Xil-Ek,Karamja,Combat,Attack,3,Hard,,,2.2%,
2181,709,Complete the Hard Karamja Diary,Complete all of the hard tasks in the Karamja Achievement Diary,Karamja,Achievement,,3,Hard,,,77%,
5137,710,Equip a Red Topaz Machete,Equip a Red Topaz Machete,Karamja,Other,,3,Hard,,,47%,
2189,711,Find a Gout Tuber,Find a Gout Tuber in Tai Bwo Wannai,Karamja,Minigame,,3,Hard,,,74%,
2193,712,Pickpocket a Hero,Pickpocket any Hero,Kandarin,Skill,Thieving,3,Hard,,,58%,
5138,713,Complete the Seers' Village Agility Course,Complete a lap of the Seers' Village Rooftop Agility Course,Kandarin,Skill,Agility,3,Hard,,,65%,
5140,714,Catch 150 Red Chinchompas in Kandarin,Catch 150 Red Chinchompas in Kandarin,Kandarin,Skill,Hunter,3,Hard,,,17%,
2204,715,Catch a Monkfish,Catch a Monkfish at the Piscatoris Fishing Colony,Kandarin,Skill,Fishing,3,Hard,,,91%,
2207,716,Equip a Full Angler's Outfit,Equip a full set of Angler gear,Kandarin,Skill,Fishing,3,Hard,,,68%,
2214,717,Defeat a Demonic Gorilla,Defeat a Demonic Gorilla in the Crash Site Cavern,Kandarin,Combat,,3,Hard,,,24%,
2223,718,Equip a Fighter Torso,Equip a Fighter Torso,Kandarin,Combat,,3,Hard,,,27%,
2226,719,Defeat a Cave Kraken,Defeat a Cave Kraken in Kraken Cove,Kandarin,Combat,Slayer,3,Hard,,,71%,
2230,720,Equip a Trident of the Seas,Equip a Trident of the Seas,Kandarin,Combat,,3,Hard,,,76%,
2235,721,Use the Piety Prayer,Use the Piety prayer,Kandarin,Combat,,3,Hard,,,54%,
2244,722,Enter the Myths' Guild,Enter the Myths' Guild,Kandarin,Other,,3,Hard,,,50%,
2247,723,Reach Level 5 in Any Barbarian Assault Role,Reach level 5 in any Barbarian Assault Role,Kandarin,Minigame,,3,Hard,,,95%,
2259,724,Equip an Ogre Expert Chompy Hat,Equip an Ogre Expert Chompy Hat,Kandarin,Combat,,3,Hard,,,6.5%,
2262,725,Equip a Monkey Backpack,Equip a Monkey Backpack,Kandarin,Skill,,3,Hard,,,35%,
2263,726,Equip a Karamja Monkey Backpack,Equip a Karamja Monkey Backpack,Kandarin,Skill,Agility,3,Hard,,,11%,
2264,727,Equip a Maniacal Monkey Backpack,Equip a Maniacal Monkey Backpack,Kandarin,Skill,Agility,3,Hard,,,3.3%,
2269,728,Complete the Hard Kandarin Diary,Complete all of the hard tasks in the Kandarin Achievement Diary,Kandarin,Achievement,,3,Hard,,,21%,
2273,729,Complete the Hard Western Provinces Diary,Complete all of the hard tasks in the Western Provinces Achievement Diary,Global,Achievement,,3,Hard,,,32%,
2277,730,Equip a Full Graceful Outfit,Equip a full set of Graceful gear,Asgarnia,Skill,Agility,3,Hard,,,83%,
2278,731,Equip a Full Rogue Outfit,Equip a full set of Rogue gear,Asgarnia,Skill,Thieving,3,Hard,,,49%,
2280,732,Equip a Full Prospector Outfit,Equip a full set of Prospector gear,Asgarnia,Skill,Mining,3,Hard,,,51%,
2284,733,Craft 50 Law Runes,Craft 50 Law Runes from Essence at the Law Altar,Asgarnia,Skill,Runecraft,3,Hard,,,23%,
2285,734,Make 20 Ranging Potions,Make 20 Ranging Potions,Global,Skill,Herblore,3,Hard,,,14%,
2286,735,Make 20 Stamina Potions,Make 20 Stamina Potions,Global,Skill,Herblore,3,Hard,,,2.5%,
2291,736,Equip a Dragon Defender,Equip a Dragon Defender,Asgarnia,Combat,,3,Hard,,,2.2%,
2296,737,Defeat K'ril Tsutsaroth,Defeat K'ril Tsutsaroth in the God Wars Dungeon,Asgarnia,Combat,,3,Hard,,,52%,
2301,738,Defeat General Graardor,Defeat General Graardor in the God Wars Dungeon,Asgarnia,Combat,,3,Hard,,,4.5%,
2305,739,Defeat Kree'arra,Defeat Kree'arra in the God Wars Dungeon,Asgarnia,Combat,,3,Hard,,,19%,
2309,740,Defeat Commander Zilyana,Defeat Commander Zilyana in the God Wars Dungeon,Asgarnia,Combat,,3,Hard,,,87%,
2316,741,Equip a Pair of Dragon Boots,Equip a pair of Dragon Boots,Asgarnia,Combat,Defence,3,Hard,,,48%,
2325,742,Complete the Hard Falador Diary,Complete all of the hard tasks in the Falador Achievement Diary,Asgarnia,Achievement,,3,Hard,,,76%,
2328,743,Equip a Full Void Knight Set,Equip a full set of Void Knight equipment,Asgarnia,Combat,,3,Hard,,,17%,
2330,744,Turn in 100 Mole Claws to Wyson the Gardener,Turn in 100 Mole Claws to Wyson the Gardener in Falador,Asgarnia,Combat,,3,Hard,,,87%,
5161,745,Keep the Veteran Void Knight Above 150 Hitpoints,Complete a game of Veteran Pest Control without letting the Void Knight fall below 150 Hitpoints,Asgarnia,Minigame,,3,Hard,,,16%,
2337,746,Complete a Game of Veteran Pest Control,Complete a game of Veteran Pest Control,Asgarnia,Minigame,,3,Hard,,,2.2%,
5167,747,Room 6 of Pyramid Plunder,Search the Golden Chest in Room 6 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,3,Hard,,,22%,
5168,748,Room 7 of Pyramid Plunder,Search the Golden Chest in Room 7 of Pyramid Plunder in Sophanem,Kharidian Desert,Minigame,Thieving,3,Hard,,,35%,
2353,749,Pick a Summer Sq'irk,Pick a Summer Sq'irk in the Sorceress's Garden,Kharidian Desert,Minigame,Thieving,3,Hard,,,2.1%,
5174,750,Turn in 25 Autumn Sq'irkjuices to Osman,Turn in 25 Autumn Sq'irkjuices to Osman in Al Kharid in one go,Kharidian Desert,Minigame,Thieving,3,Hard,,,0.3%,
2359,751,Pickpocket a Menaphite Thug 50 Times,Knock out and then pickpocket a Menaphite Thug 50 times,Kharidian Desert,Skill,Thieving,3,Hard,,,24%,
2364,752,Make 20 Magic Potions,Make 20 Magic Potions,Kharidian Desert,Skill,Herblore,3,Hard,,,19%,
5178,753,Check a grown Cactus,Check the health of a Cactus you've grown in Al Kharid,Kharidian Desert,Skill,Farming,3,Hard,,,14%,
5179,754,Check a grown Potato Cactus,Check the health of a Potato Cactus you've grown in Al Kharid,Kharidian Desert,Skill,Farming,3,Hard,,,21%,
2371,755,Defeat a Dust Devil in the Kharidian Desert,Defeat a Dust Devil in the Kharidian Desert,Kharidian Desert,Combat,Slayer,3,Hard,,,42%,
2374,756,Cast Ice Burst,Cast the Ice Burst spell,Kharidian Desert,Combat,Magic,3,Hard,,,25%,
2377,757,Cast Ice Blitz,Cast the Ice Blitz spell,Kharidian Desert,Combat,Magic,3,Hard,,,3.8%,
2379,758,Cast Smoke Barrage,Cast the Smoke Barrage spell,Kharidian Desert,Combat,Magic,3,Hard,,,1.3%,
2381,759,Cast Shadow Barrage,Cast the Shadow Barrage spell,Kharidian Desert,Combat,Magic,3,Hard,,,39%,
5180,760,Equip a Dragon 2-Handed Sword,Equip a Dragon 2-Handed Sword in the Kharidian Desert,Kharidian Desert,Combat,Attack,3,Hard,,,2.1%,
2388,761,Complete the Hard Desert Diary,Complete all of the hard tasks in the Desert Achievement Diary,Kharidian Desert,Achievement,,3,Hard,,,24%,
2392,762,Equip a Piece of the Infinity Robe Set,Equip any piece of the Infinity robe set,Kharidian Desert,Combat,Magic,3,Hard,,,50%,
2396,763,Cast Paddewwa Teleport,Cast the Paddewwa Teleport spell,Kharidian Desert,Skill,Magic,3,Hard,,,12%,
5181,764,"Have Zahur Make 1,000 Unfinished Potions","Have Zahur make 1,000 Unfinished Potions",Kharidian Desert,Skill,,3,Hard,,,12%,
5182,765,Floor 1 of the Hallowed Sepulchre,Complete floor 1 of the Hallowed Sepulchre in Darkmeyer,Morytania,Minigame,Agility,3,Hard,,,6.8%,
5183,766,Floor 2 of the Hallowed Sepulchre,Complete floor 2 of the Hallowed Sepulchre in Darkmeyer,Morytania,Minigame,Agility,3,Hard,,,27%,
5184,767,Floor 3 of the Hallowed Sepulchre,Complete floor 3 of the Hallowed Sepulchre in Darkmeyer,Morytania,Minigame,Agility,3,Hard,,,70%,
5185,768,Floor 4 of the Hallowed Sepulchre,Complete floor 4 of the Hallowed Sepulchre in Darkmeyer,Morytania,Minigame,Agility,3,Hard,,,22%,
5187,769,Complete the Hallowed Sepulchre in 8:00,Complete the Hallowed Sepulchre in Darkmeyer in 8:00 or less,Morytania,Minigame,Agility,3,Hard,,,0.7%,
2415,770,Purchase a Reward From the Hallowed Sepulchre,Purchase a reward from the Hallowed Sepulchre,Morytania,Minigame,Agility,3,Hard,,,32%,
2416,771,Obtain Every Hallowed Tool,Obtain all four Hallowed Tools from the Hallowed Sepulchre,Morytania,Minigame,Agility,3,Hard,,,14%,
2420,772,Pickpocket a Vyre 50 Times,Pickpocket a Vyre 50 times,Morytania,Skill,Thieving,3,Hard,,,16%,
5191,773,"Convert 2,000 Daeyalt Shards Into Essence","Convert 2,000 Daeyalt Shards into Daeyalt Essence in Darkmeyer in one go",Morytania,Skill,Mining,3,Hard,,,42%,
2424,774,Craft a Rune Using Daeyalt Essence,Craft any rune using Daeyalt Essence,Morytania,Skill,Runecraft,3,Hard,,,4.3%,
2427,775,Defeat a Gargoyle in Morytania,Defeat a Gargoyle in Morytania,Morytania,Combat,Slayer,3,Hard,,,39%,
2435,776,Defeat an Abyssal Demon in Morytania,Defeat an Abyssal Demon in Morytania,Morytania,Combat,Slayer,3,Hard,,,34%,
2439,777,Equip any Full Barrows Armour Set,Equip a full set of any Barrows armour + weapon,Morytania,Combat,,3,Hard,,,0.1%,
2443,778,Equip a Granite Hammer or Granite Ring,Equip either a Granite Hammer or a Granite Ring,Morytania,Combat,,3,Hard,,,<0.1%,
2462,779,Defeat the Grotesque Guardians,Defeat the Grotesque Guardians at the Slayer Tower,Morytania,Combat,Slayer,3,Hard,,,8.3%,
5198,780,Defeat the Grotesque Guardians 50 Times,Defeat the Grotesque Guardians at the Slayer Tower 50 times,Morytania,Combat,Slayer,3,Hard,,,3.8%,
5199,781,Defeat the Grotesque Guardians 150 Times,Defeat the Grotesque Guardians at the Slayer Tower 150 times,Morytania,Combat,Slayer,3,Hard,,,0.1%,
2467,782,Complete the Hard Morytania Diary,Complete all of the hard tasks in the Morytania Achievement Diary,Morytania,Achievement,,3,Hard,,,50%,
2471,783,Complete a Hard Temple Trek,Complete a hard Temple Trek,Morytania,Minigame,,3,Hard,,,63%,
2474,784,Complete Sins of the Father,Complete the Sins of the Father quest,Morytania,Quest,,3,Hard,,,6.8%,
2476,785,Pet Frank,Pet Darkmeyer's goodest boy,Morytania,Other,,3,Hard,,,17%,
5203,786,Catch 100 Dark Crabs,Catch 100 Dark Crabs in the Wilderness,Wilderness,Skill,Fishing,3,Hard,,,5.8%,
2491,787,Catch a Black Chinchompa,Catch a Black Chinchompa in the Wilderness,Wilderness,Skill,Hunter,3,Hard,,,29%,
2495,788,Craft an Air Battlestaff in the Wilderness,Craft an Air Battlestaff in the Wilderness,Wilderness,Skill,Crafting,3,Hard,,,16%,
2498,789,Fill a Giant Pouch,Fill a Giant Pouch with Essence,Global,Skill,Runecraft,3,Hard,,,2.5%,
2502,790,Defeat Venenatis,Defeat Venenatis in the Wilderness,Wilderness,Combat,,3,Hard,,,1.0%,
5205,791,Defeat Callisto,Defeat Callisto in the Wilderness,Wilderness,Combat,,3,Hard,,,<0.1%,
2510,792,Defeat Vet'ion,Defeat Vet'ion in the Wilderness,Wilderness,Combat,,3,Hard,,,6.5%,
2514,793,Defeat the King Black Dragon,Defeat the King Black Dragon in the Wilderness,Wilderness,Combat,,3,Hard,,,9.2%,
2516,794,Equip a Dragon Pickaxe,Equip a Dragon Pickaxe,Global,Combat,,3,Hard,,,64%,
5206,795,Equip a Dragon 2-Handed Sword in the Wilderness,Equip a Dragon 2-Handed Sword in the Wilderness,Wilderness,Combat,Attack,3,Hard,,,6.1%,
2527,796,Equip an Enchanted Slayer Staff,Equip an Enchanted Slayer Staff,Wilderness,Combat,,3,Hard,,,58%,
2537,797,Imbue a God Cape,"Imbue either a Saradomin Cape, a Guthix Cape or a Zamorak Cape",Wilderness,Combat,Magic,3,Hard,,,9.3%,
2543,798,Complete the Hard Wilderness Diary,Complete all of the hard tasks in the Wilderness Achievement Diary,Wilderness,Achievement,,3,Hard,,,13%,
2555,799,Equip a Piece of the Dagon'Hai Set,Equip any piece of the Dagon'hai robe set,Wilderness,Combat,Magic,3,Hard,,,66%,
2564,800,Complete the Hard Varrock Diary,Complete all of the hard tasks in the Varrock Achievement Diary,Misthalin,Achievement,,3,Hard,,,47%,
2570,801,Complete the Hard Ardougne Diary,Complete all of the hard tasks in the Ardougne Achievement Diary,Kandarin,Achievement,,3,Hard,,,1.9%,
2572,802,Complete Enakhra's Lament,Complete the Enakhra's Lament quest,Kharidian Desert,Quest,,3,Hard,,,82%,
3780,803,Defeat a Drake,Defeat a Drake in the Mount Karuulm Slayer Dungeon,Kourend & Kebos,Combat,Slayer,3,Hard,,,43%,
3784,804,Activate an Arcane or Dexterous Prayer Scroll,Activate an Arcane or Dexterous prayer scroll,Kourend & Kebos,Combat,Prayer,3,Hard,,,5.7%,
5215,805,Equip a Sarachnis Cudgel,Equip a Sarachnis Cudgel,Kourend & Kebos,Combat,Attack,3,Hard,,,67%,
5221,806,Defeat Phosani's Nightmare,Defeat Phosani's Nightmare in the Sisterhood Sanctuary,Morytania,Combat,,3,Hard,,,4.4%,
5940,807,Defeat The Nightmare 25 times,Defeat The Nightmare or Phosani's Nightmare 25 times combined,Morytania,Combat,,3,Hard,,,1.6%,
5222,808,Defeat The Nightmare 50 times,Defeat The Nightmare or Phosani's Nightmare 50 times combined,Morytania,Combat,,3,Hard,,,0.7%,
5223,809,Defeat The Nightmare 150 times,Defeat The Nightmare or Phosani's Nightmare 150 times combined,Morytania,Combat,,3,Hard,,,0.6%,
5245,810,All Master Combat Achievements,Complete all Master Combat Achievements,Global,Achievement,,3,Hard,,,80%,
5249,811,100 Combat Achievement Points,Obtain 100 Combat Achievement Points,Global,Achievement,,3,Hard,,,16%,
5250,812,200 Combat Achievement Points,Obtain 200 Combat Achievement Points,Global,Achievement,,3,Hard,,,55%,
5251,813,300 Combat Achievement Points,Obtain 300 Combat Achievement Points,Global,Achievement,,3,Hard,,,74%,
5252,814,400 Combat Achievement Points,Obtain 400 Combat Achievement Points,Global,Achievement,,3,Hard,,,51%,
5253,815,500 Combat Achievement Points,Obtain 500 Combat Achievement Points,Global,Achievement,,3,Hard,,,42%,
5254,816,600 Combat Achievement Points,Obtain 600 Combat Achievement Points,Global,Achievement,,3,Hard,,,26%,
5255,817,700 Combat Achievement Points,Obtain 700 Combat Achievement Points,Global,Achievement,,3,Hard,,,19%,
5257,818,900 Combat Achievement Points,Obtain 900 Combat Achievement Points,Global,Achievement,,3,Hard,,,55%,
5258,819,1000 Combat Achievement Points,Obtain 1000 Combat Achievement Points,Global,Achievement,,3,Hard,,,71%,
5259,820,1100 Combat Achievement Points,Obtain 1100 Combat Achievement Points,Global,Achievement,,3,Hard,,,17%,
5260,821,1250 Combat Achievement Points,Obtain 1250 Combat Achievement Points,Global,Achievement,,3,Hard,,,51%,
5264,822,25 Combat Achievements,Complete 25 Combat Achievements,Global,Achievement,,3,Hard,,,22%,
5265,823,50 Combat Achievements,Complete 50 Combat Achievements,Global,Achievement,,3,Hard,,,28%,
3864,824,Cast Degrime Spell Full Clean,Clean 26 herbs at the same time using the Degrime spell,Kourend & Kebos,Skill,Magic,3,Hard,,,23%,
3868,825,Equip a Piece of Zealot's Robes,"Equip either a Zealot's helm, a Zealot's robe top, a Zealot's robe bottom or a Zealot's boots",Morytania,Combat,,3,Hard,,,42%,
3869,826,Equip a Full Set of Zealot's Robes,"Equip a Zealot's Helm, a Zealot's Robe Top, a Zealot's Robe Bottom and a Zealot's Boots",Morytania,Combat,,3,Hard,,,9.1%,
3872,827,Open a Gold Chest,Open a Gold Chest from Shades of Mort'ton,Morytania,Minigame,,3,Hard,,,30%,
3882,828,Equip a Full set of Swampbark armour,"Equip a Swampbark helm, a Swampbark body, some Swampbark legs, some Swampbark gauntlets and Swampbark boots",Morytania,Combat,,3,Hard,,,4.2%,
5285,829,Max out 10 Fragments,Achieve the maximum level on 10 Fragments,Global,Other,,3,Hard,,,1.8%,
4905,830,Activate 2 Set Effects,Fully activate 2 Set Effects simultaneously with your equipped Fragments,Global,Other,,3,Hard,,,33%,
3902,831,Defeat Nex,Defeat Nex in the God Wars Dungeon,Asgarnia,Combat,,3,Hard,,,62%,
3905,832,Defeat Nex 50 Times,Defeat Nex in the God Wars Dungeon 50 times,Asgarnia,Combat,,3,Hard,,,62%,
4908,833,Defeat Nex 150 Times,Defeat Nex in the God Wars Dungeon 150 times,Asgarnia,Combat,,3,Hard,,,60%,
4909,834,Defeat Nex 300 Times,Defeat Nex in the God Wars Dungeon 300 times,Asgarnia,Combat,,3,Hard,,,57%,
3909,835,Equip a Piece of Torva Armour,"Equip either a Torva full helm, a Torva platebody or some Torva platelegs",Asgarnia,Combat,,3,Hard,,,50%,
3911,836,Equip an Ancient godsword,Obtain and equip an Ancient Godsword,Asgarnia,Combat,,3,Hard,,,3.8%,
3912,837,Equip a Zaryte Crossbow,Obtain and equip a Zaryte Crossbow,Asgarnia,Combat,,3,Hard,,,0.8%,
3913,838,Equip some Zaryte Vambraces,Obtain and equip some Zaryte Vambraces,Asgarnia,Combat,,3,Hard,,,<0.1%,
3914,839,The Frozen Door,Complete the mini-quest 'The Frozen Door',Asgarnia,Quest,,3,Hard,,,37%,
5843,840,Complete 1 Slayer Task,Complete 1 Slayer Task,Global,Combat,Slayer,3,Hard,,,,
2573,841,Fill 25 Elite Clue Collection Log Slots,Fill 25 slots in the Elite Clue section of the Collection Log,Global,Minigame,,4,Elite,,,0.1%,
2575,842,Fill 25 Master Clue Collection Log Slots,Fill 25 slots in the Master Clue section of the Collection Log,Global,Minigame,,4,Elite,,,<0.1%,
2579,843,Use the Explore Emote,Use the Explore emote,Global,Minigame,,4,Elite,,,<0.1%,
2583,844,Read a Clueless Scroll,Read a Clueless Scroll,Global,Minigame,,4,Elite,,,<0.1%,
2586,845,Equip a Heavy Casket,Equip a Heavy Casket,Global,Minigame,,4,Elite,,,<0.1%,
5955,846,Equip a Large Spade,Equip a Large Spade,Global,Minigame,,4,Elite,,,17%,
2588,847,Equip a Scroll Sack,Equip a Scroll Sack,Global,Minigame,,4,Elite,,,8.6%,
2590,848,Transform into Uri,Use the Uri Transform emote,Global,Minigame,,4,Elite,,,,
2594,849,Fill 30 Hard Clue Collection Log Slots,Fill 30 slots in the Hard Clue section of the Collection Log,Global,Minigame,,4,Elite,,,3.1%,
2595,850,Fill 40 Medium Clue Collection Log Slots,Fill 40 slots in the Medium Clue section of the Collection Log,Global,Minigame,,4,Elite,,,0.6%,
2600,851,Fill 50 Easy Clue Collection Log Slots,Fill 50 slots in the Easy Clue section of the Collection Log,Global,Minigame,,4,Elite,,,,
2601,852,Fill Every Beginner Clue Collection Log Slot,Fill every slot in the Beginner Clue section of the Collection Log,Global,Minigame,,4,Elite,,,,
2606,853,Gain 25 Unique Items From Master Clues,Gain 25 unique items from Master Clue Scroll Reward Caskets,Global,Minigame,,4,Elite,,,,
2608,854,Gain 25 Unique Items From Elite Clues,Gain 25 unique items from Elite Clue Scroll Reward Caskets,Global,Minigame,,4,Elite,,,,
2610,855,Gain 50 Unique Items From Hard Clues,Gain 50 unique items from Hard Clue Scroll Reward Caskets,Global,Minigame,,4,Elite,,,,
5495,856,Plant 100 Logavano Seeds,Plant 100 Logavano seeds in the Tithe Farm minigame,Kourend & Kebos,Skill,Farming,4,Elite,,,,
5498,857,Enter the Farming Guild's High Tier,Enter the high tier of the Farming Guild in the Kebos Lowlands,Kourend & Kebos,Skill,Farming,4,Elite,,,,
5505,858,Obtain Runite Ore at the Blast Mine,Obtain a piece of Runite ore while taking part in the Blast Mine,Kourend & Kebos,Skill,Mining,4,Elite,,,,
5508,859,Steal from a Gem Stall in Kourend,Successfully steal from a gem stall,Global,Skill,Thieving,4,Elite,,,,
5509,860,Check a grown Redwood Tree,Check the health of a Redwood Tree after growing one in the Farming Guild,Kourend & Kebos,Skill,Farming,4,Elite,,,0.6%,
5559,861,25 Skotizo Kills,Kill Skotizo beneath the Catacombs of Kourend 25 times,Kourend & Kebos,Combat,,4,Elite,,,,
5566,862,1 Alchemical Hydra Kill,Kill the Alchemical Hydra in Mount Karuulm,Kourend & Kebos,Combat,,4,Elite,,,,
